Projeto,Data_votacao,Partido_na_data_votacao,Deputado,UF,Voto,Avaliado_por,Avaliacao,Relevancia,Nome_consulta
MPV 758/2016,16/05/17,PTN,Antônio Jácome,RN,Sim,ISA,Desfavorável,Muito relevante,ANTÔNIO JÁCOME
MPV 758/2016,16/05/17,PTN,Bacelar,BA,Não,ISA,Desfavorável,Muito relevante,BACELAR
MPV 758/2016,16/05/17,PTN,Dr. Sinval Malheiros,SP,Sim,ISA,Desfavorável,Muito relevante,DR. SINVAL MALHEIROS
MPV 758/2016,16/05/17,PTN,Ezequiel Teixeira,RJ,Sim,ISA,Desfavorável,Muito relevante,EZEQUIEL TEIXEIRA
MPV 758/2016,16/05/17,PTN,Francisco Chapadinha,PA,Sim,ISA,Desfavorável,Muito relevante,FRANCISCO CHAPADINHA
MPV 758/2016,16/05/17,PTN,Luiz Carlos Ramos,RJ,Sim,ISA,Desfavorável,Muito relevante,LUIZ CARLOS RAMOS
MPV 758/2016,16/05/17,PTN,Renata Abreu,SP,Sim,ISA,Desfavorável,Muito relevante,RENATA ABREU
MPV 758/2016,16/05/17,PV,Antonio Carlos Mendes Thame,SP,Não,ISA,Desfavorável,Muito relevante,ANTONIO CARLOS MENDES THAME
MPV 758/2016,16/05/17,PV,Evair Vieira de Melo,ES,Não,ISA,Desfavorável,Muito relevante,EVAIR VIEIRA DE MELO
MPV 758/2016,16/05/17,PV,Roberto de Lucena,SP,Não,ISA,Desfavorável,Muito relevante,ROBERTO DE LUCENA
MPV 758/2016,16/05/17,REDE,Alessandro Molon,RJ,Não,ISA,Desfavorável,Muito relevante,ALESSANDRO MOLON
MPV 758/2016,16/05/17,REDE,Aliel Machado,PR,Não,ISA,Desfavorável,Muito relevante,ALIEL MACHADO
MPV 758/2016,16/05/17,REDE,Miro Teixeira,RJ,Não,ISA,Desfavorável,Muito relevante,MIRO TEIXEIRA
MPV 758/2016,16/05/17,Solidariedade,Augusto Carvalho,DF,Não,ISA,Desfavorável,Muito relevante,AUGUSTO CARVALHO
MPV 758/2016,16/05/17,Solidariedade,Benjamin Maranhão,PB,Sim,ISA,Desfavorável,Muito relevante,BENJAMIN MARANHÃO
MPV 758/2016,16/05/17,Solidariedade,Carlos Manato,ES,Sim,ISA,Desfavorável,Muito relevante,CARLOS MANATO
MPV 758/2016,16/05/17,Solidariedade,Delegado Francischini,PR,Sim,ISA,Desfavorável,Muito relevante,DELEGADO FRANCISCHINI
MPV 758/2016,16/05/17,Solidariedade,Laudivio Carvalho,MG,Sim,ISA,Desfavorável,Muito relevante,LAUDIVIO CARVALHO
MPV 758/2016,16/05/17,Solidariedade,Lucas Vergilio,GO,Sim,ISA,Desfavorável,Muito relevante,LUCAS VERGILIO
MPV 758/2016,16/05/17,Solidariedade,Wladimir Costa,PA,Sim,ISA,Desfavorável,Muito relevante,WLADIMIR COSTA
MPV 758/2016,16/05/17,Solidariedade,Zé Silva,MG,Sim,ISA,Desfavorável,Muito relevante,ZÉ SILVA
PL 7735/2014,10/02/15,DEM,Alberto Fraga ,DF ,Não,ISA e Fase,Favorável,Muito relevante,ALBERTO FRAGA
PL 7735/2014,10/02/15,DEM,Alexandre Leite ,SP ,Não,ISA e Fase,Favorável,Muito relevante,ALEXANDRE LEITE
PL 7735/2014,10/02/15,DEM,Carlos Melles ,MG ,Não,ISA e Fase,Favorável,Muito relevante,CARLOS MELLES
PL 7735/2014,10/02/15,DEM,Efraim Filho ,PB ,Não,ISA e Fase,Favorável,Muito relevante,EFRAIM FILHO
PL 7735/2014,10/02/15,DEM,Eli Correa Filho ,SP ,Não,ISA e Fase,Favorável,Muito relevante,ELI CORREA FILHO
PL 7735/2014,10/02/15,DEM,Felipe Maia ,RN ,Não,ISA e Fase,Favorável,Muito relevante,FELIPE MAIA
PL 7735/2014,10/02/15,DEM,Hélio Leite ,PA ,Não,ISA e Fase,Favorável,Muito relevante,HÉLIO LEITE
PL 7735/2014,10/02/15,DEM,Jorge Tadeu Mudalen ,SP ,Não,ISA e Fase,Favorável,Muito relevante,JORGE TADEU MUDALEN
PL 7735/2014,10/02/15,DEM,José Carlos Aleluia ,BA ,Não,ISA e Fase,Favorável,Muito relevante,JOSÉ CARLOS ALELUIA
PL 7735/2014,10/02/15,DEM,Mandetta ,MS ,Não,ISA e Fase,Favorável,Muito relevante,MANDETTA
PL 7735/2014,10/02/15,DEM,Marcelo Aguiar ,SP ,Não,ISA e Fase,Favorável,Muito relevante,MARCELO AGUIAR
PL 7735/2014,10/02/15,DEM,Misael Varella ,MG ,Não,ISA e Fase,Favorável,Muito relevante,MISAEL VARELLA
PL 7735/2014,10/02/15,DEM,Onyx Lorenzoni ,RS ,Não,ISA e Fase,Favorável,Muito relevante,ONYX LORENZONI
PL 7735/2014,10/02/15,DEM,Osmar Bertoldi ,PR ,Não,ISA e Fase,Favorável,Muito relevante,OSMAR BERTOLDI
PL 7735/2014,10/02/15,DEM,Pauderney Avelino ,AM ,Não,ISA e Fase,Favorável,Muito relevante,PAUDERNEY AVELINO
PL 7735/2014,10/02/15,DEM,Paulo Azi ,BA ,Não,ISA e Fase,Favorável,Muito relevante,PAULO AZI
PL 7735/2014,10/02/15,DEM,Professora Dorinha Seabra Rezende ,TO ,Não,ISA e Fase,Favorável,Muito relevante,PROFESSORA DORINHA SEABRA REZENDE
PL 7735/2014,10/02/15,DEM,Rodrigo Garcia ,SP ,Não,ISA e Fase,Favorável,Muito relevante,RODRIGO GARCIA
PL 7735/2014,10/02/15,PCdoB,Alice Portugal ,BA ,Sim,ISA e Fase,Favorável,Muito relevante,ALICE PORTUGAL
PL 7735/2014,10/02/15,PCdoB,Aliel Machado ,PR ,Sim,ISA e Fase,Favorável,Muito relevante,ALIEL MACHADO
PL 7735/2014,10/02/15,PCdoB,Carlos Eduardo Cadoca ,PE ,Sim,ISA e Fase,Favorável,Muito relevante,CARLOS EDUARDO CADOCA
PL 7735/2014,10/02/15,PCdoB,Chico Lopes ,CE ,Sim,ISA e Fase,Favorável,Muito relevante,CHICO LOPES
PL 7735/2014,10/02/15,PCdoB,Davidson Magalhães ,BA ,Sim,ISA e Fase,Favorável,Muito relevante,DAVIDSON MAGALHÃES
PL 7735/2014,10/02/15,PCdoB,Jandira Feghali ,RJ ,Sim,ISA e Fase,Favorável,Muito relevante,JANDIRA FEGHALI
PL 7735/2014,10/02/15,PCdoB,Jô Moraes ,MG ,Sim,ISA e Fase,Favorável,Muito relevante,JÔ MORAES
PL 7735/2014,10/02/15,PCdoB,João Derly ,RS ,Sim,ISA e Fase,Favorável,Muito relevante,JOÃO DERLY
PL 7735/2014,10/02/15,PCdoB,Luciana Santos ,PE ,Sim,ISA e Fase,Favorável,Muito relevante,LUCIANA SANTOS
PL 7735/2014,10/02/15,PCdoB,Wadson Ribeiro ,MG ,Sim,ISA e Fase,Favorável,Muito relevante,WADSON RIBEIRO
PL 7735/2014,10/02/15,PDT, Abel Salvador Mesquita Junior ,RR ,Sim,ISA e Fase,Favorável,Muito relevante,ABEL SALVADOR MESQUITA JUNIOR
PL 7735/2014,10/02/15,PDT,Afonso Motta ,RS ,Sim,ISA e Fase,Favorável,Muito relevante,AFONSO MOTTA
PL 7735/2014,10/02/15,PDT,André Figueiredo ,CE ,Sim,ISA e Fase,Favorável,Muito relevante,ANDRÉ FIGUEIREDO
PL 7735/2014,10/02/15,PDT,Dagoberto ,MS ,Não,ISA e Fase,Favorável,Muito relevante,DAGOBERTO
PL 7735/2014,10/02/15,PDT,Flávia Morais ,GO ,Sim,ISA e Fase,Favorável,Muito relevante,FLÁVIA MORAIS
PL 7735/2014,10/02/15,PDT,Giovani Cherini ,RS ,Não,ISA e Fase,Favorável,Muito relevante,GIOVANI CHERINI
PL 7735/2014,10/02/15,PDT,Julião Amin Castro ,MA ,Sim,ISA e Fase,Favorável,Muito relevante,JULIÃO AMIN CASTRO
PL 7735/2014,10/02/15,PDT,Major Olimpio Gomes ,SP ,Sim,ISA e Fase,Favorável,Muito relevante,MAJOR OLIMPIO GOMES
PL 7735/2014,10/02/15,PDT,Marcos Rogério ,RO ,Não,ISA e Fase,Favorável,Muito relevante,MARCOS ROGÉRIO
PL 7735/2014,10/02/15,PDT,Mário Heringer ,MG ,Sim,ISA e Fase,Favorável,Muito relevante,MÁRIO HERINGER
PL 7735/2014,10/02/15,PDT,Pompeo de Mattos ,RS ,Não,ISA e Fase,Favorável,Muito relevante,POMPEO DE MATTOS
PL 7735/2014,10/02/15,PDT,Roberto Góes ,AP ,Sim,ISA e Fase,Favorável,Muito relevante,ROBERTO GÓES
PL 7735/2014,10/02/15,PDT,Ronaldo Lessa ,AL ,Sim,ISA e Fase,Favorável,Muito relevante,RONALDO LESSA
PL 7735/2014,10/02/15,PDT,Sergio Vidigal ,ES ,Sim,ISA e Fase,Favorável,Muito relevante,SERGIO VIDIGAL
PL 7735/2014,10/02/15,PDT,Subtenente Gonzaga ,MG ,Sim,ISA e Fase,Favorável,Muito relevante,SUBTENENTE GONZAGA
PL 7735/2014,10/02/15,PDT,Wolney Queiroz ,PE ,Sim,ISA e Fase,Favorável,Muito relevante,WOLNEY QUEIROZ
PL 7735/2014,10/02/15,PEN,André Fufuca ,MA ,Sim,ISA e Fase,Favorável,Muito relevante,ANDRÉ FUFUCA
PL 7735/2014,10/02/15,PEN,Junior Marreca ,MA ,Não,ISA e Fase,Favorável,Muito relevante,JUNIOR MARRECA
PL 7735/2014,10/02/15,PHS,Diego Garcia ,PR ,Não,ISA e Fase,Favorável,Muito relevante,DIEGO GARCIA
PL 7735/2014,10/02/15,PHS,Kaio Maniçoba ,PE ,Não,ISA e Fase,Favorável,Muito relevante,KAIO MANIÇOBA
PL 7735/2014,10/02/15,PHS,Marcelo Aro ,MG ,Não,ISA e Fase,Favorável,Muito relevante,MARCELO ARO
PL 7735/2014,10/02/15,PMDB,Alceu Moreira ,RS ,Não,ISA e Fase,Favorável,Muito relevante,ALCEU MOREIRA
PL 7735/2014,10/02/15,PMDB,Aníbal Gomes ,CE ,Não,ISA e Fase,Favorável,Muito relevante,ANÍBAL GOMES
PL 7735/2014,10/02/15,PMDB,Baleia Rossi ,SP ,Não,ISA e Fase,Favorável,Muito relevante,BALEIA ROSSI
PL 7735/2014,10/02/15,PMDB,Cabuçu Borges ,AP ,Não,ISA e Fase,Favorável,Muito relevante,CABUÇU BORGES
PL 7735/2014,10/02/15,PMDB,Carlos Bezerra ,MT ,Não,ISA e Fase,Favorável,Muito relevante,CARLOS BEZERRA
PL 7735/2014,10/02/15,PMDB,Carlos Henrique Gaguim ,TO ,Não,ISA e Fase,Favorável,Muito relevante,CARLOS HENRIQUE GAGUIM
PL 7735/2014,10/02/15,PMDB,Carlos Marun ,MS ,Não,ISA e Fase,Favorável,Muito relevante,CARLOS MARUN
PL 7735/2014,10/02/15,PMDB,Celso Jacob ,RJ ,Não,ISA e Fase,Favorável,Muito relevante,CELSO JACOB
PL 7735/2014,10/02/15,PMDB,Celso Maldaner ,SC ,Não,ISA e Fase,Favorável,Muito relevante,CELSO MALDANER
PL 7735/2014,10/02/15,PMDB,Celso Pansera ,RJ ,Sim,ISA e Fase,Favorável,Muito relevante,CELSO PANSERA
PL 7735/2014,10/02/15,PMDB,Daniel Vilela ,GO ,Não,ISA e Fase,Favorável,Muito relevante,DANIEL VILELA
PL 7735/2014,10/02/15,PMDB,Danilo Forte ,CE ,Não,ISA e Fase,Favorável,Muito relevante,DANILO FORTE
PL 7735/2014,10/02/15,PMDB,Darcísio Perondi ,RS ,Não,ISA e Fase,Favorável,Muito relevante,DARCÍSIO PERONDI
PL 7735/2014,10/02/15,PMDB,Dulce Miranda ,TO ,Não,ISA e Fase,Favorável,Muito relevante,DULCE MIRANDA
PL 7735/2014,10/02/15,PMDB,Edinho Bez ,SC ,Não,ISA e Fase,Favorável,Muito relevante,EDINHO BEZ
PL 7735/2014,10/02/15,PMDB,Edio Lopes ,RR ,Não,ISA e Fase,Favorável,Muito relevante,EDIO LOPES
PL 7735/2014,10/02/15,PMDB,Eduardo Cunha ,RJ ,Art. 17,ISA e Fase,Favorável,Muito relevante,EDUARDO CUNHA
PL 7735/2014,10/02/15,PMDB,Elcione Barbalho ,PA ,Não,ISA e Fase,Favorável,Muito relevante,ELCIONE BARBALHO
PL 7735/2014,10/02/15,PMDB,Flaviano Melo ,AC ,Não,ISA e Fase,Favorável,Muito relevante,FLAVIANO MELO
PL 7735/2014,10/02/15,PMDB,Geraldo Resende ,MS ,Não,ISA e Fase,Favorável,Muito relevante,GERALDO RESENDE
PL 7735/2014,10/02/15,PMDB,Hermes Parcianello ,PR ,Não,ISA e Fase,Favorável,Muito relevante,HERMES PARCIANELLO
PL 7735/2014,10/02/15,PMDB,Hildo Rocha ,MA ,Não,ISA e Fase,Favorável,Muito relevante,HILDO ROCHA
PL 7735/2014,10/02/15,PMDB,Hugo Motta ,PB ,Não,ISA e Fase,Favorável,Muito relevante,HUGO MOTTA
PL 7735/2014,10/02/15,PMDB,Jarbas Vasconcelos ,PE ,Sim,ISA e Fase,Favorável,Muito relevante,JARBAS VASCONCELOS
PL 7735/2014,10/02/15,PMDB,Jéssica Sales ,AC ,Não,ISA e Fase,Favorável,Muito relevante,JÉSSICA SALES
PL 7735/2014,10/02/15,PMDB,João Arruda ,PR ,Não,ISA e Fase,Favorável,Muito relevante,JOÃO ARRUDA
PL 7735/2014,10/02/15,PMDB,João Marcelo ,MA ,Não,ISA e Fase,Favorável,Muito relevante,JOÃO MARCELO
PL 7735/2014,10/02/15,PMDB,José Priante ,PA ,Não,ISA e Fase,Favorável,Muito relevante,JOSÉ PRIANTE
PL 7735/2014,10/02/15,PMDB,Josi Nunes ,TO ,Não,ISA e Fase,Favorável,Muito relevante,JOSI NUNES
PL 7735/2014,10/02/15,PMDB,Laudivio Carvalho ,MG ,Não,ISA e Fase,Favorável,Muito relevante,LAUDIVIO CARVALHO
PL 7735/2014,10/02/15,PMDB,Lelo Coimbra ,ES ,Não,ISA e Fase,Favorável,Muito relevante,LELO COIMBRA
PL 7735/2014,10/02/15,PMDB,Lucio Mosquini ,RO ,Não,ISA e Fase,Favorável,Muito relevante,LUCIO MOSQUINI
PL 7735/2014,10/02/15,PMDB,Lucio Vieira Lima ,BA ,Não,ISA e Fase,Favorável,Muito relevante,LUCIO VIEIRA LIMA
PL 7735/2014,10/02/15,PMDB,Manoel Junior ,PB ,Não,ISA e Fase,Favorável,Muito relevante,MANOEL JUNIOR
PL 7735/2014,10/02/15,PMDB,Marcelo Castro ,PI ,Não,ISA e Fase,Favorável,Muito relevante,MARCELO CASTRO
PL 7735/2014,10/02/15,PMDB,Marco Antônio Cabral ,RJ ,Não,ISA e Fase,Favorável,Muito relevante,MARCO ANTÔNIO CABRAL
PL 7735/2014,10/02/15,PMDB,Marcos Rotta ,AM ,Não,ISA e Fase,Favorável,Muito relevante,MARCOS ROTTA
PL 7735/2014,10/02/15,PMDB,Marx Beltrão ,AL ,Não,ISA e Fase,Favorável,Muito relevante,MARX BELTRÃO
PL 7735/2014,10/02/15,PMDB,Mauro Lopes ,MG ,Não,ISA e Fase,Favorável,Muito relevante,MAURO LOPES
PL 7735/2014,10/02/15,PMDB,Newton Cardoso Jr ,MG ,Não,ISA e Fase,Favorável,Muito relevante,NEWTON CARDOSO JR
PL 7735/2014,10/02/15,PMDB,Osmar Serraglio ,PR ,Não,ISA e Fase,Favorável,Muito relevante,OSMAR SERRAGLIO
PL 7735/2014,10/02/15,PMDB,Osmar Terra ,RS ,Não,ISA e Fase,Favorável,Muito relevante,OSMAR TERRA
PL 7735/2014,10/02/15,PMDB,Pedro Chaves ,GO ,Não,ISA e Fase,Favorável,Muito relevante,PEDRO CHAVES
PL 7735/2014,10/02/15,PMDB,Pedro Paulo ,RJ ,Não,ISA e Fase,Favorável,Muito relevante,PEDRO PAULO
PL 7735/2014,10/02/15,PMDB,Rodrigo Pacheco ,MG ,Não,ISA e Fase,Favorável,Muito relevante,RODRIGO PACHECO
PL 7735/2014,10/02/15,PMDB,Ronaldo Benedet ,SC ,Não,ISA e Fase,Favorável,Muito relevante,RONALDO BENEDET
PL 7735/2014,10/02/15,PMDB,Roney Nemer ,DF ,Não,ISA e Fase,Favorável,Muito relevante,RONEY NEMER
PL 7735/2014,10/02/15,PMDB,Saraiva Felipe ,MG ,Não,ISA e Fase,Favorável,Muito relevante,SARAIVA FELIPE
PL 7735/2014,10/02/15,PMDB,Sergio Souza ,PR ,Não,ISA e Fase,Favorável,Muito relevante,SERGIO SOUZA
PL 7735/2014,10/02/15,PMDB,Simone Morgado ,PA ,Não,ISA e Fase,Favorável,Muito relevante,SIMONE MORGADO
PL 7735/2014,10/02/15,PMDB,Soraya Santos ,RJ ,Não,ISA e Fase,Favorável,Muito relevante,SORAYA SANTOS
PL 7735/2014,10/02/15,PMDB,Vitor Valim ,CE ,Não,ISA e Fase,Favorável,Muito relevante,VITOR VALIM
PL 7735/2014,10/02/15,PMDB,Walter Alves ,RN ,Não,ISA e Fase,Favorável,Muito relevante,WALTER ALVES
PL 7735/2014,10/02/15,PMDB,Washington Reis ,RJ ,Não,ISA e Fase,Favorável,Muito relevante,WASHINGTON REIS
PL 7735/2014,10/02/15,PMN,Antônio Jácome ,RN ,Sim,ISA e Fase,Favorável,Muito relevante,ANTÔNIO JÁCOME
PL 7735/2014,10/02/15,PMN,Dâmina Pereira ,MG ,Sim,ISA e Fase,Favorável,Muito relevante,DÂMINA PEREIRA
PL 7735/2014,10/02/15,PMN,Hiran Gonçalves ,RR ,Sim,ISA e Fase,Favorável,Muito relevante,HIRAN GONÇALVES
PL 7735/2014,10/02/15,PP,Afonso Hamm ,RS ,Não,ISA e Fase,Favorável,Muito relevante,AFONSO HAMM
PL 7735/2014,10/02/15,PP,Beto Rosado ,RN ,Não,ISA e Fase,Favorável,Muito relevante,BETO ROSADO
PL 7735/2014,10/02/15,PP,Cacá Leão ,BA ,Sim,ISA e Fase,Favorável,Muito relevante,CACÁ LEÃO
PL 7735/2014,10/02/15,PP,Conceição Sampaio ,AM ,Não,ISA e Fase,Favorável,Muito relevante,CONCEIÇÃO SAMPAIO
PL 7735/2014,10/02/15,PP,Covatti Filho ,RS ,Não,ISA e Fase,Favorável,Muito relevante,COVATTI FILHO
PL 7735/2014,10/02/15,PP,Dilceu Sperafico ,PR ,Não,ISA e Fase,Favorável,Muito relevante,DILCEU SPERAFICO
PL 7735/2014,10/02/15,PP,Dimas Fabiano ,MG ,Não,ISA e Fase,Favorável,Muito relevante,DIMAS FABIANO
PL 7735/2014,10/02/15,PP,Esperidião Amin ,SC ,Não,ISA e Fase,Favorável,Muito relevante,ESPERIDIÃO AMIN
PL 7735/2014,10/02/15,PP,Ezequiel Fonseca ,MT ,Não,ISA e Fase,Favorável,Muito relevante,EZEQUIEL FONSECA
PL 7735/2014,10/02/15,PP,Fernando Monteiro ,PE ,Sim,ISA e Fase,Favorável,Muito relevante,FERNANDO MONTEIRO
PL 7735/2014,10/02/15,PP,Jair Bolsonaro ,RJ ,Não,ISA e Fase,Favorável,Muito relevante,JAIR BOLSONARO
PL 7735/2014,10/02/15,PP,Jerônimo Goergen ,RS ,Não,ISA e Fase,Favorável,Muito relevante,JERÔNIMO GOERGEN
PL 7735/2014,10/02/15,PP,Julio Lopes ,RJ ,Não,ISA e Fase,Favorável,Muito relevante,JULIO LOPES
PL 7735/2014,10/02/15,PP,Lázaro Botelho ,TO ,Não,ISA e Fase,Favorável,Muito relevante,LÁZARO BOTELHO
PL 7735/2014,10/02/15,PP,Luis Carlos Heinze ,RS ,Não,ISA e Fase,Favorável,Muito relevante,LUIS CARLOS HEINZE
PL 7735/2014,10/02/15,PP,Luiz Fernando Faria ,MG ,Não,ISA e Fase,Favorável,Muito relevante,LUIZ FERNANDO FARIA
PL 7735/2014,10/02/15,PP,Marcelo Belinati ,PR ,Sim,ISA e Fase,Favorável,Muito relevante,MARCELO BELINATI
PL 7735/2014,10/02/15,PP,Marcus Vicente ,ES ,Não,ISA e Fase,Favorável,Muito relevante,MARCUS VICENTE
PL 7735/2014,10/02/15,PP,Mário Negromonte Júnior ,BA ,Sim,ISA e Fase,Favorável,Muito relevante,MÁRIO NEGROMONTE JÚNIOR
PL 7735/2014,10/02/15,PP,Missionário José Olimpio ,SP ,Não,ISA e Fase,Favorável,Muito relevante,MISSIONÁRIO JOSÉ OLIMPIO
PL 7735/2014,10/02/15,PP,Nelson Meurer ,PR ,Não,ISA e Fase,Favorável,Muito relevante,NELSON MEURER
PL 7735/2014,10/02/15,PP,Odelmo Leão ,MG ,Não,ISA e Fase,Favorável,Muito relevante,ODELMO LEÃO
PL 7735/2014,10/02/15,PP,Renato Molling ,RS ,Sim,ISA e Fase,Favorável,Muito relevante,RENATO MOLLING
PL 7735/2014,10/02/15,PP,Renzo Braz ,MG ,Não,ISA e Fase,Favorável,Muito relevante,RENZO BRAZ
PL 7735/2014,10/02/15,PP,Roberto Balestra ,GO ,Não,ISA e Fase,Favorável,Muito relevante,ROBERTO BALESTRA
PL 7735/2014,10/02/15,PP,Roberto Britto ,BA ,Sim,ISA e Fase,Favorável,Muito relevante,ROBERTO BRITTO
PL 7735/2014,10/02/15,PP,Toninho Pinheiro ,MG ,Não,ISA e Fase,Favorável,Muito relevante,TONINHO PINHEIRO
PL 7735/2014,10/02/15,PPS,Alex Manente ,SP ,Não,ISA e Fase,Favorável,Muito relevante,ALEX MANENTE
PL 7735/2014,10/02/15,PPS,Arnaldo Jordy ,PA ,Não,ISA e Fase,Favorável,Muito relevante,ARNALDO JORDY
PL 7735/2014,10/02/15,PPS,Carmen Zanotto ,SC ,Não,ISA e Fase,Favorável,Muito relevante,CARMEN ZANOTTO
PL 7735/2014,10/02/15,PPS,Eliziane Gama ,MA ,Não,ISA e Fase,Favorável,Muito relevante,ELIZIANE GAMA
PL 7735/2014,10/02/15,PPS,Hissa Abrahão ,AM ,Não,ISA e Fase,Favorável,Muito relevante,HISSA ABRAHÃO
PL 7735/2014,10/02/15,PPS,Marcos Abrão ,GO ,Não,ISA e Fase,Favorável,Muito relevante,MARCOS ABRÃO
PL 7735/2014,10/02/15,PPS,Moses Rodrigues ,CE ,Não,ISA e Fase,Favorável,Muito relevante,MOSES RODRIGUES
PL 7735/2014,10/02/15,PPS,Rubens Bueno ,PR ,Não,ISA e Fase,Favorável,Muito relevante,RUBENS BUENO
PL 7735/2014,10/02/15,PPS,Sandro Alex ,PR ,Não,ISA e Fase,Favorável,Muito relevante,SANDRO ALEX
PL 7735/2014,10/02/15,PR,Aelton Freitas ,MG ,Sim,ISA e Fase,Favorável,Muito relevante,AELTON FREITAS
PL 7735/2014,10/02/15,PR,Alfredo Nascimento ,AM ,Obstrução,ISA e Fase,Favorável,Muito relevante,ALFREDO NASCIMENTO
PL 7735/2014,10/02/15,PR,Altineu Côrtes ,RJ ,Sim,ISA e Fase,Favorável,Muito relevante,ALTINEU CÔRTES
PL 7735/2014,10/02/15,PR,Anderson Ferreira ,PE ,Sim,ISA e Fase,Favorável,Muito relevante,ANDERSON FERREIRA
PL 7735/2014,10/02/15,PR,Bilac Pinto ,MG ,Sim,ISA e Fase,Favorável,Muito relevante,BILAC PINTO
PL 7735/2014,10/02/15,PR,Capitão Augusto ,SP ,Sim,ISA e Fase,Favorável,Muito relevante,CAPITÃO AUGUSTO
PL 7735/2014,10/02/15,PR,Clarissa Garotinho ,RJ ,Sim,ISA e Fase,Favorável,Muito relevante,CLARISSA GAROTINHO
PL 7735/2014,10/02/15,PR,Dr. João ,RJ ,Sim,ISA e Fase,Favorável,Muito relevante,DR. JOÃO
PL 7735/2014,10/02/15,PR,Francisco Floriano ,RJ ,Sim,ISA e Fase,Favorável,Muito relevante,FRANCISCO FLORIANO
PL 7735/2014,10/02/15,PR,Gorete Pereira ,CE ,Sim,ISA e Fase,Favorável,Muito relevante,GORETE PEREIRA
PL 7735/2014,10/02/15,PR,Jorginho Mello ,SC ,Sim,ISA e Fase,Favorável,Muito relevante,JORGINHO MELLO
PL 7735/2014,10/02/15,PR,José Rocha ,BA ,Sim,ISA e Fase,Favorável,Muito relevante,JOSÉ ROCHA
PL 7735/2014,10/02/15,PR,Lincoln Portela ,MG ,Sim,ISA e Fase,Favorável,Muito relevante,LINCOLN PORTELA
PL 7735/2014,10/02/15,PR,Lúcio Vale ,PA ,Sim,ISA e Fase,Favorável,Muito relevante,LÚCIO VALE
PL 7735/2014,10/02/15,PR,Luiz Cláudio ,RO ,Sim,ISA e Fase,Favorável,Muito relevante,LUIZ CLÁUDIO
PL 7735/2014,10/02/15,PR,Luiz Nishimori ,PR ,Não,ISA e Fase,Favorável,Muito relevante,LUIZ NISHIMORI
PL 7735/2014,10/02/15,PR,Magda Mofatto ,GO ,Sim,ISA e Fase,Favorável,Muito relevante,MAGDA MOFATTO
PL 7735/2014,10/02/15,PR,Marcio Alvino ,SP ,Sim,ISA e Fase,Favorável,Muito relevante,MARCIO ALVINO
PL 7735/2014,10/02/15,PR,Miguel Lombardi ,SP ,Sim,ISA e Fase,Favorável,Muito relevante,MIGUEL LOMBARDI
PL 7735/2014,10/02/15,PR,Milton Monti ,SP ,Sim,ISA e Fase,Favorável,Muito relevante,MILTON MONTI
PL 7735/2014,10/02/15,PR,Paulo Feijó ,RJ ,Sim,ISA e Fase,Favorável,Muito relevante,PAULO FEIJÓ
PL 7735/2014,10/02/15,PR,Paulo Freire ,SP ,Sim,ISA e Fase,Favorável,Muito relevante,PAULO FREIRE
PL 7735/2014,10/02/15,PR,Remídio Monai ,RR ,Sim,ISA e Fase,Favorável,Muito relevante,REMÍDIO MONAI
PL 7735/2014,10/02/15,PR,Tiririca ,SP ,Sim,ISA e Fase,Favorável,Muito relevante,TIRIRICA
PL 7735/2014,10/02/15,PR,Wellington Roberto ,PB ,Sim,ISA e Fase,Favorável,Muito relevante,WELLINGTON ROBERTO
PL 7735/2014,10/02/15,PRB,Alan Rick ,AC ,Sim,ISA e Fase,Favorável,Muito relevante,ALAN RICK
PL 7735/2014,10/02/15,PRB,Antonio Bulhões ,SP ,Sim,ISA e Fase,Favorável,Muito relevante,ANTONIO BULHÕES
PL 7735/2014,10/02/15,PRB,Beto Mansur ,SP ,Não,ISA e Fase,Favorável,Muito relevante,BETO MANSUR
PL 7735/2014,10/02/15,PRB,Celso Russomanno ,SP ,Sim,ISA e Fase,Favorável,Muito relevante,CELSO RUSSOMANNO
PL 7735/2014,10/02/15,PRB,César Halum ,TO ,Não,ISA e Fase,Favorável,Muito relevante,CÉSAR HALUM
PL 7735/2014,10/02/15,PRB,Fausto Pinato ,SP ,Sim,ISA e Fase,Favorável,Muito relevante,FAUSTO PINATO
PL 7735/2014,10/02/15,PRB,Jhonatan de Jesus ,RR ,Sim,ISA e Fase,Favorável,Muito relevante,JHONATAN DE JESUS
PL 7735/2014,10/02/15,PRB,Jony Marcos ,SE ,Sim,ISA e Fase,Favorável,Muito relevante,JONY MARCOS
PL 7735/2014,10/02/15,PRB,Marcelo Squassoni ,SP ,Sim,ISA e Fase,Favorável,Muito relevante,MARCELO SQUASSONI
PL 7735/2014,10/02/15,PRB,Márcio Marinho ,BA ,Sim,ISA e Fase,Favorável,Muito relevante,MÁRCIO MARINHO
PL 7735/2014,10/02/15,PRB,Roberto Alves ,SP ,Sim,ISA e Fase,Favorável,Muito relevante,ROBERTO ALVES
PL 7735/2014,10/02/15,PRB,Roberto Sales ,RJ ,Sim,ISA e Fase,Favorável,Muito relevante,ROBERTO SALES
PL 7735/2014,10/02/15,PRB,Ronaldo Martins ,CE ,Sim,ISA e Fase,Favorável,Muito relevante,RONALDO MARTINS
